Type,Year,Make,Model,Price,Milleage,Average Review,Transmission,Color,Interior Color,Features,Availability,Description,Car Image
Van,2021,Honda,Odyssey Touring,"$46,998",12K mi,0                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Danvers, MA"," Used 2021 Honda Odyssey Touring for sale - $46,998, 11,018 miles with Leather Seats, Power Sliding Door(s), Satellite Radio Ready, DVD Video System, Rear View Camera, Parking Sensors",https://media-service.carmax.com/img/vehicles/21280902/1_cleaned.jpg?width=800
Van,2016,Kia,Sedona LX,"$25,998",45K mi,4.625                ,Automatic                    ,Blue                    , Gray                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","On test drive at CarMax Westborough, MA"," Used 2016 Kia Sedona LX for sale - $25,998, 44,909 miles with Convenience Package, Power Sliding Door(s), Satellite Radio Ready, Rear View Camera, Parking Sensors, Fold-Away Third Row",https://media-service.carmax.com/img/vehicles/21568658/1_cleaned.jpg?width=800
Van,2016,Honda,Odyssey SE,"$29,998",49K mi,4.833333333333333                ,Automatic                    ,Blue                    , Gray                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2016 Honda Odyssey SE for sale - $29,998, 48,588 miles with Power Sliding Door(s), Satellite Radio Ready, DVD Video System, Rear View Camera, Fold-Away Third Row, Quad Seats",https://media-service.carmax.com/img/vehicles/21575517/1_cleaned.jpg?width=800
Van,2018,Dodge,Grand Caravan GT,"$24,998",77K mi,4.375                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2018 Dodge Grand Caravan GT for sale - $24,998, 76,985 miles with Leather Seats, Power Sliding Door(s), Satellite Radio Ready, DVD Video System, Rear View Camera, Full Roof Rack",https://media-service.carmax.com/img/vehicles/21393616/1_cleaned.jpg?width=800
Van,2018,Chrysler,Pacifica Limited,"$35,998",66K mi,4.277777777777778                ,Automatic                    ,White                    , Brown                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2018 Chrysler Pacifica Limited for sale - $35,998, 65,960 miles with Leather Seats, Power Sliding Door(s), Satellite Radio Ready, DVD Video System, Rear View Camera, Parking Sensors",https://media-service.carmax.com/img/vehicles/21575165/1_cleaned.jpg?width=800
Van,2018,Chrysler,Pacifica Touring Plus,"$29,998",59K mi,4.277777777777778                ,Automatic                    ,Red                    , Black                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2018 Chrysler Pacifica Touring Plus for sale - $29,998, 58,572 miles with Power Sliding Door(s), Satellite Radio Ready, DVD Video System, Rear View Camera, Parking Sensors, Fold-Away Third Row",https://media-service.carmax.com/img/vehicles/21379438/1_cleaned.jpg?width=800
Van,2019,Chrysler,Pacifica Hybrid Limited,"$39,998",53K mi,0                ,Automatic                    ,Black                    , Brown                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2019 Chrysler Pacifica Hybrid Limited for sale - $39,998, 52,087 miles with Leather Seats, Satellite Radio Ready, DVD Video System, Rear View Camera, Parking Sensors, Full Roof Rack",https://media-service.carmax.com/img/vehicles/21393315/1_cleaned.jpg?width=800
Van,2020,Ram,Promaster City SLT,"$29,998",55K mi,0                ,Automatic                    ,Black                    , Gray                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2020 Ram Promaster City SLT for sale - $29,998, 54,029 miles with Rear View Camera, Cruise Control, Auxiliary Audio Input, Side Airbags, Overhead Airbags, Traction Control",https://media-service.carmax.com/img/vehicles/21393717/1_cleaned.jpg?width=800
Van,2019,Ram,Promaster City Tradesman,"$31,998",15K mi,0                ,Automatic                    ,Blue                    , Black                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2019 Ram Promaster City Tradesman for sale - $31,998, 14,282 miles with Rear View Camera, Full Roof Rack, Tow Hitch, Auxiliary Audio Input, Side Airbags, Overhead Airbags",https://media-service.carmax.com/img/vehicles/21569043/1_cleaned.jpg?width=800
Van,2019,Chrysler,Pacifica Limited,"$34,998",55K mi,4.666666666666667                ,Automatic                    ,Silver                    , Black                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2019 Chrysler Pacifica Limited for sale - $34,998, 54,775 miles with Leather Seats, Power Sliding Door(s), Satellite Radio Ready, Rear View Camera, Parking Sensors, Full Roof Rack",https://media-service.carmax.com/img/vehicles/21379147/1_cleaned.jpg?width=800
Van,2019,Nissan,NV 200 SV,"$29,998",23K mi,0                ,Automatic                    ,White                    , Gray                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Westborough, MA"," Used 2019 Nissan NV 200 SV for sale - $29,998, 22,813 miles with Satellite Radio Ready, Rear View Camera, Full Roof Rack, Navigation System, Cruise Control, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21393968/1_cleaned.jpg?width=800
Van,2014,Toyota,Sienna XLE,"$26,998",73K mi,4.7272727272727275                ,Automatic                    ,Gray                    , Gray                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Warwick, RI"," Used 2014 Toyota Sienna XLE for sale - $26,998, 72,693 miles with Leather Seats, Power Sliding Door(s), Satellite Radio Ready, DVD Video System, Rear View Camera, Sunroof(s)",https://media-service.carmax.com/img/vehicles/20592307/1_cleaned.jpg?width=800
Van,2016,Kia,Sedona EX,"$23,998",67K mi,4.625                ,Automatic                    ,Gray                    , Gray                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Warwick, RI"," Used 2016 Kia Sedona EX for sale - $23,998, 66,491 miles with Leather Seats, Power Sliding Door(s), Satellite Radio Ready, Rear View Camera, Parking Sensors, Fold-Away Third Row",https://media-service.carmax.com/img/vehicles/21396507/1_cleaned.jpg?width=800
Van,2019,Honda,Odyssey LX,"$29,998",27K mi,4                ,Automatic                    ,Gray                    , Gray                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Warwick, RI"," Used 2019 Honda Odyssey LX for sale - $29,998, 26,950 miles with Rear View Camera, Fold-Away Third Row, Quad Seats, Cruise Control, Auxiliary Audio Input, Alloy Wheels",https://media-service.carmax.com/img/vehicles/21081169/1_cleaned.jpg?width=800
Van,2017,Chrysler,Pacifica Touring,"$24,998",49K mi,4.304347826086956                ,Automatic                    ,Purple                    , Tan                    ,"4WD/AWD, Leather Seats, Power Sliding Door(s), JBL Sound System, Satellite Radio Ready, DVD Video System","Free Shipping from CarMax Manchester, NH"," Used 2017 Chrysler Pacifica Touring for sale - $24,998, 48,270 miles with Power Sliding Door(s), Satellite Radio Ready, Rear View Camera, Fold-Away Third Row, Fold-Away Middle Row, Quad Seats",https://media-service.carmax.com/img/vehicles/20503554/1_cleaned.jpg?width=800
Hybrid,2018,Toyota,RAV4 Hybrid Limited,"$34,998",39K mi,4.666666666666667                ,Automatic                    ,Gray                    , Gray                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Available at your store CarMax Norwood, MA"," Used 2018 Toyota RAV4 Hybrid Limited for sale - $34,998, 38,205 miles with 4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera",https://media-service.carmax.com/img/vehicles/21517865/1_cleaned.jpg?width=800
Hybrid,2019,Lexus,NX 300h ,"$38,998",14K mi,5                ,Automatic                    ,Black                    , Red                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Available at your store CarMax Norwood, MA"," Used 2019 Lexus NX 300h  for sale - $38,998, 13,717 miles with 4WD/AWD, Leatherette Seats, Rear View Camera, Front Seat Heaters, A/C Seat(s), Sunroof(s)",https://media-service.carmax.com/img/vehicles/20543006/1_cleaned.jpg?width=800
Hybrid,2018,Toyota,RAV4 Hybrid Limited,"$34,998",34K mi,4.666666666666667                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Available at your store CarMax Norwood, MA"," Used 2018 Toyota RAV4 Hybrid Limited for sale - $34,998, 33,246 miles with 4WD/AWD, Leatherette Seats, Satellite Radio Ready, Parking Sensors, Rear View Camera, Sunroof(s)",https://media-service.carmax.com/img/vehicles/21748985/1_cleaned.jpg?width=800
Hybrid,2019,Ford,Fusion Hybrid SE,"$22,998",49K mi,4.428571428571429                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Available at your store CarMax Norwood, MA"," Used 2019 Ford Fusion Hybrid SE for sale - $22,998, 48,342 miles with Parking Sensors, Rear View Camera, Navigation System, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags",https://media-service.carmax.com/img/vehicles/21517905/1_cleaned.jpg?width=800
Hybrid,2018,Toyota,RAV4 Hybrid Limited,"$32,998",49K mi,4.666666666666667                ,Automatic                    ,White                    , Brown                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Available at your store CarMax Norwood, MA"," Used 2018 Toyota RAV4 Hybrid Limited for sale - $32,998, 48,078 miles with 4WD/AWD, Leatherette Seats, Satellite Radio Ready, Parking Sensors, Rear View Camera, Sunroof(s)",https://media-service.carmax.com/img/vehicles/21575680/1_cleaned.jpg?width=800
Hybrid,2021,Kia,Niro LX,"$29,998",11K mi,0                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax North Attleboro, MA"," Used 2021 Kia Niro LX for sale - $29,998, 10,458 miles with ",https://media-service.carmax.com/img/vehicles/21479738/1_cleaned.jpg?width=800
Hybrid,2016,Hyundai,Sonata Hybrid SE,"$18,998",66K mi,5                ,Automatic                    ,Blue                    , Tan                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax North Attleboro, MA"," Used 2016 Hyundai Sonata Hybrid SE for sale - $18,998, 65,322 miles with Rear View Camera, Cruise Control, Auxiliary Audio Input, Rear Spoiler, Alloy Wheels, Overhead Airbags",https://media-service.carmax.com/img/vehicles/21297586/1_cleaned.jpg?width=800
Hybrid,2017,Lincoln,MKZ Hybrid Select,"$26,998",32K mi,3.75                ,Automatic                    ,Silver                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax North Attleboro, MA"," Used 2017 Lincoln MKZ Hybrid Select for sale - $26,998, 31,839 miles with Leather Seats, Parking Sensors, Rear View Camera, Front Seat Heaters, Cruise Control, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21568918/1_cleaned.jpg?width=800
Hybrid,2020,Honda,Insight Touring,"$33,998",12K mi,0                ,Automatic                    ,Blue                    , Gray                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax North Attleboro, MA"," Used 2020 Honda Insight Touring for sale - $33,998, 11,437 miles with Leather Seats, Sunroof(s), Rear View Camera, Navigation System, Front Seat Heaters, DVD Video System",https://media-service.carmax.com/img/vehicles/21142958/1_cleaned.jpg?width=800
Hybrid,2020,Chrysler,Pacifica Hybrid Limited,"$50,998",1K mi,0                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Danvers, MA"," Used 2020 Chrysler Pacifica Hybrid Limited for sale - $50,998, 730 miles with Leather Seats, Power Sliding Door(s), Satellite Radio Ready, DVD Video System, Rear View Camera, Parking Sensors",https://media-service.carmax.com/img/vehicles/21517136/1_cleaned.jpg?width=800
Hybrid,2020,Toyota,RAV4 Hybrid XLE,"$40,998",10K mi,4.5                ,Automatic                    ,Blue                    , Tan                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Danvers, MA"," Used 2020 Toyota RAV4 Hybrid XLE for sale - $40,998, 9,762 miles with Convenience Package, 4WD/AWD, Leather Seats, Satellite Radio Ready, Rear View Camera, Sunroof(s)",https://media-service.carmax.com/img/vehicles/21575238/1_cleaned.jpg?width=800
Hybrid,2019,Toyota,Highlander Hybrid LE,"$35,998",60K mi,0                ,Automatic                    ,White                    , Gray                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Danvers, MA"," Used 2019 Toyota Highlander Hybrid LE for sale - $35,998, 59,220 miles with 4WD/AWD, Leather Seats, Rear View Camera, Fold-Away Third Row, Tow Hitch, Front Seat Heaters",https://media-service.carmax.com/img/vehicles/21393696/1_cleaned.jpg?width=800
Hybrid,2019,Honda,Insight Touring,"$28,998",31K mi,4.5                ,Automatic                    ,White                    , White                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Danvers, MA"," Used 2019 Honda Insight Touring for sale - $28,998, 30,380 miles with Leather Seats, Sunroof(s), Rear View Camera, Navigation System, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21378479/1_cleaned.jpg?width=800
Hybrid,2017,Toyota,RAV4 Hybrid Limited,"$30,998",56K mi,5                ,Automatic                    ,White                    , Gray                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Westborough, MA"," Used 2017 Toyota RAV4 Hybrid Limited for sale - $30,998, 55,974 miles with 4WD/AWD, Satellite Radio Ready, Parking Sensors, Rear View Camera, Sunroof(s), Navigation System",https://media-service.carmax.com/img/vehicles/21393846/1_cleaned.jpg?width=800
Hybrid,2020,Toyota,Prius Prime Hybrid LE,"$28,998",28K mi,5                ,Automatic                    ,Blue                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Westborough, MA"," Used 2020 Toyota Prius Prime Hybrid LE for sale - $28,998, 27,920 miles with Rear View Camera, Front Seat Heaters, Auxiliary Audio Input, Overhead Airbags, Traction Control, Side Airbags",https://media-service.carmax.com/img/vehicles/21393740/1_cleaned.jpg?width=800
Hybrid,2012,Toyota,Prius Three,"$17,998",77K mi,4.444444444444445                ,Automatic                    ,Gray                    , Gray                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Westborough, MA"," Used 2012 Toyota Prius Three for sale - $17,998, 76,429 miles with Rear View Camera, Navigation System, Cruise Control, Auxiliary Audio Input, Rear Spoiler, Alloy Wheels",https://media-service.carmax.com/img/vehicles/21568727/1_cleaned.jpg?width=800
Hybrid,2021,Toyota,Camry Hybrid LE,"$34,998",4K mi,0                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Westborough, MA"," Used 2021 Toyota Camry Hybrid LE for sale - $34,998, 3,181 miles with Rear View Camera, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags, Traction Control, Side Airbags",https://media-service.carmax.com/img/vehicles/21575856/1_cleaned.jpg?width=800
Hybrid,2019,Chrysler,Pacifica Hybrid Limited,"$39,998",53K mi,0                ,Automatic                    ,Black                    , Brown                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Westborough, MA"," Used 2019 Chrysler Pacifica Hybrid Limited for sale - $39,998, 52,087 miles with Leather Seats, Satellite Radio Ready, DVD Video System, Rear View Camera, Parking Sensors, Full Roof Rack",https://media-service.carmax.com/img/vehicles/21393315/1_cleaned.jpg?width=800
Hybrid,2018,Toyota,Prius Prime Hybrid Premium,"$30,998",14K mi,4.75                ,Automatic                    ,Red                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Westborough, MA"," Used 2018 Toyota Prius Prime Hybrid Premium for sale - $30,998, 13,345 miles with Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21800961/1_cleaned.jpg?width=800
Hybrid,2018,Ford,Fusion Energi SE,"$22,998",31K mi,5                ,Automatic                    ,Gold                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Warwick, RI"," Used 2018 Ford Fusion Energi SE for sale - $22,998, 30,409 miles with Leather Seats, Parking Sensors, Rear View Camera, Front Seat Heaters, Cruise Control, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21568825/1_cleaned.jpg?width=800
Hybrid,2017,Toyota,RAV4 Hybrid Limited,"$34,998",21K mi,5                ,Automatic                    ,Gray                    , Gray                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Warwick, RI"," Used 2017 Toyota RAV4 Hybrid Limited for sale - $34,998, 20,934 miles with 4WD/AWD, Leatherette Seats, Satellite Radio Ready, Parking Sensors, Rear View Camera, Sunroof(s)",https://media-service.carmax.com/img/vehicles/21297334/1_cleaned.jpg?width=800
Hybrid,2017,Toyota,Prius Prime Hybrid Advanced,"$29,998",16K mi,5                ,Automatic                    ,Silver                    , Black                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Warwick, RI"," Used 2017 Toyota Prius Prime Hybrid Advanced for sale - $29,998, 15,070 miles with Head Up Display, Leatherette Seats, JBL Sound System, Parking Sensors, Rear View Camera, Navigation System",https://media-service.carmax.com/img/vehicles/21392829/1_cleaned.jpg?width=800
Hybrid,2018,Hyundai,Ioniq Hybrid Limited,"$26,998",19K mi,0                ,Automatic                    ,White                    , Gray                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Warwick, RI"," Used 2018 Hyundai Ioniq Hybrid Limited for sale - $26,998, 18,302 miles with Leather Seats, Sunroof(s), Infinity Sound System, Parking Sensors, Rear View Camera, Navigation System",https://media-service.carmax.com/img/vehicles/21517292/1_cleaned.jpg?width=800
Hybrid,2019,Lincoln,MKZ Hybrid Reserve,"$36,998",7K mi,0                ,Automatic                    ,Blue                    , Tan                    ,"4WD/AWD, Leatherette Seats, JBL Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera","Free Shipping from CarMax Warwick, RI"," Used 2019 Lincoln MKZ Hybrid Reserve for sale - $36,998, 6,415 miles with Leather Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21393328/1_cleaned.jpg?width=800
Wagon,2016,Volvo,XC70 T5 Premier,"$31,998",48K mi,0                ,Automatic                    ,Tan                    , Gray                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2016 Volvo XC70 T5 Premier for sale - $31,998, 47,991 miles with 4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System",https://media-service.carmax.com/img/vehicles/21505921/1_cleaned.jpg?width=800
Wagon,2018,Honda,HR-V EX-L,"$26,998",30K mi,4                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2018 Honda HR-V EX-L for sale - $26,998, 29,909 miles with 4WD/AWD, Leather Seats, Satellite Radio Ready, Rear View Camera, Sunroof(s), Navigation System",https://media-service.carmax.com/img/vehicles/21575601/1_cleaned.jpg?width=800
Wagon,2017,Nissan,Juke SL,"$22,998",44K mi,4.25                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2017 Nissan Juke SL for sale - $22,998, 43,361 miles with 4WD/AWD, Turbo Charged Engine, Leather Seats, Rockford Fosgate Sound, Satellite Radio Ready, Rear View Camera",https://media-service.carmax.com/img/vehicles/21393692/1_cleaned.jpg?width=800
Wagon,2019,Honda,HR-V EX,"$25,998",26K mi,4.833333333333333                ,Automatic                    ,White                    , Gray                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2019 Honda HR-V EX for sale - $25,998, 25,878 miles with Satellite Radio Ready, Rear View Camera, Sunroof(s), Front Seat Heaters, Auxiliary Audio Input, Alloy Wheels",https://media-service.carmax.com/img/vehicles/21404052/1_cleaned.jpg?width=800
Wagon,2016,Kia,Soul ,"$17,998",55K mi,4.354838709677419                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2016 Kia Soul  for sale - $17,998, 54,608 miles with Cruise Control, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags, Traction Control, Side Airbags",https://media-service.carmax.com/img/vehicles/21574773/1_cleaned.jpg?width=800
Wagon,2019,Subaru,Outback 2.5I,"$30,998",16K mi,4.833333333333333                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2019 Subaru Outback 2.5I for sale - $30,998, 15,710 miles with Full Roof Rack, 4WD/AWD, Rear View Camera, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags",https://media-service.carmax.com/img/vehicles/21517632/1_cleaned.jpg?width=800
Wagon,2013,Kia,Soul ,"$16,998",42K mi,4.519230769230769                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2013 Kia Soul  for sale - $16,998, 41,130 miles with Cruise Control, Auxiliary Audio Input, Overhead Airbags, Traction Control, Side Airbags, Air Conditioning",https://media-service.carmax.com/img/vehicles/21749239/1_cleaned.jpg?width=800
Wagon,2019,Subaru,Outback 2.5I Touring,"$37,998",14K mi,4.833333333333333                ,Automatic                    ,White                    , Brown                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Available at your store CarMax Norwood, MA"," Used 2019 Subaru Outback 2.5I Touring for sale - $37,998, 13,713 miles with 4WD/AWD, Leather Seats, Sunroof(s), Harman Kardon Sound, Rear View Camera, Navigation System",https://media-service.carmax.com/img/vehicles/21749270/1_cleaned.jpg?width=800
Wagon,2021,Kia,Niro LX,"$29,998",11K mi,0                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax North Attleboro, MA"," Used 2021 Kia Niro LX for sale - $29,998, 10,458 miles with ",https://media-service.carmax.com/img/vehicles/21479738/1_cleaned.jpg?width=800
Wagon,2019,Kia,Soul +,"$22,998",12K mi,4.777777777777778                ,Automatic                    ,Silver                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax North Attleboro, MA"," Used 2019 Kia Soul + for sale - $22,998, 11,328 miles with Rear View Camera, Cruise Control, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags, Traction Control",https://media-service.carmax.com/img/vehicles/21569103/1_cleaned.jpg?width=800
Wagon,2019,Subaru,Crosstrek Premium,"$29,998",19K mi,4.142857142857143                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax North Attleboro, MA"," Used 2019 Subaru Crosstrek Premium for sale - $29,998, 18,360 miles with 4WD/AWD, Satellite Radio Ready, Rear View Camera, Tow Hitch, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/20937095/1_cleaned.jpg?width=800
Wagon,2018,Honda,Fit Sport,"$20,998",29K mi,4.5                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax North Attleboro, MA"," Used 2018 Honda Fit Sport for sale - $20,998, 28,970 miles with Rear View Camera, Cruise Control, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags, Traction Control",https://media-service.carmax.com/img/vehicles/21298137/1_cleaned.jpg?width=800
Wagon,2018,Subaru,Outback 2.5I Touring,"$34,998",27K mi,5                ,Automatic                    ,Black                    , Brown                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax North Attleboro, MA"," Used 2018 Subaru Outback 2.5I Touring for sale - $34,998, 26,720 miles with 4WD/AWD, Leather Seats, Sunroof(s), Harman Kardon Sound, Parking Sensors, Rear View Camera",https://media-service.carmax.com/img/vehicles/21393332/1_cleaned.jpg?width=800
Wagon,2019,Honda,Fit LX,"$21,998",7K mi,4.625                ,Automatic                    ,Blue                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax North Attleboro, MA"," Used 2019 Honda Fit LX for sale - $21,998, 6,392 miles with Rear View Camera, Cruise Control, Auxiliary Audio Input, Overhead Airbags, Traction Control, Side Airbags",https://media-service.carmax.com/img/vehicles/21568717/1_cleaned.jpg?width=800
Wagon,2019,Subaru,Impreza ,"$23,998",18K mi,5                ,Automatic                    ,Red                    , Gray                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax North Attleboro, MA"," Used 2019 Subaru Impreza  for sale - $23,998, 17,314 miles with 4WD/AWD, Rear View Camera, Cruise Control, Auxiliary Audio Input, Overhead Airbags, Traction Control",https://media-service.carmax.com/img/vehicles/21568759/1_cleaned.jpg?width=800
